"power" "noise" "d_type" "method"
0.196 4 "circle" "dHSIC"
0.214 5 "circle" "dHSIC"
0.148 6 "circle" "dHSIC"
0.132 7 "circle" "dHSIC"
0.18 8 "circle" "dHSIC"
0.12 9 "circle" "dHSIC"
0.192 10 "circle" "dHSIC"
0.106 11 "circle" "dHSIC"
0.098 12 "circle" "dHSIC"
0.096 13 "circle" "dHSIC"
0.116 14 "circle" "dHSIC"
0.068 15 "circle" "dHSIC"
0.126 16 "circle" "dHSIC"
0.068 17 "circle" "dHSIC"
0.1 18 "circle" "dHSIC"
0.084 19 "circle" "dHSIC"
0.056 20 "circle" "dHSIC"
0.056 21 "circle" "dHSIC"
0.108 22 "circle" "dHSIC"
0.054 23 "circle" "dHSIC"
0.072 24 "circle" "dHSIC"
0.1 25 "circle" "dHSIC"
0.06 26 "circle" "dHSIC"
0.05 27 "circle" "dHSIC"
0.052 28 "circle" "dHSIC"
0.086 29 "circle" "dHSIC"
0.054 30 "circle" "dHSIC"
0.946 1 "step" "dHSIC"
0.38 2 "step" "dHSIC"
0.184 3 "step" "dHSIC"
0.118 4 "step" "dHSIC"
0.116 5 "step" "dHSIC"
0.074 6 "step" "dHSIC"
0.088 7 "step" "dHSIC"
0.07 8 "step" "dHSIC"
0.078 9 "step" "dHSIC"
0.052 10 "step" "dHSIC"
0.034 11 "step" "dHSIC"
0.056 12 "step" "dHSIC"
0.052 13 "step" "dHSIC"
0.056 14 "step" "dHSIC"
0.066 15 "step" "dHSIC"
0.042 16 "step" "dHSIC"
0.06 17 "step" "dHSIC"
0.076 18 "step" "dHSIC"
0.07 19 "step" "dHSIC"
0.088 20 "step" "dHSIC"
0.072 21 "step" "dHSIC"
0.058 22 "step" "dHSIC"
0.042 23 "step" "dHSIC"
0.044 24 "step" "dHSIC"
0.034 25 "step" "dHSIC"
0.06 26 "step" "dHSIC"
0.038 27 "step" "dHSIC"
0.066 28 "step" "dHSIC"
0.06 29 "step" "dHSIC"
0.04 30 "step" "dHSIC"
0.908 1 "cross" "dHSIC"
0.868 2 "cross" "dHSIC"
0.82 3 "cross" "dHSIC"
0.624 4 "cross" "dHSIC"
0.53 5 "cross" "dHSIC"
0.434 6 "cross" "dHSIC"
0.322 7 "cross" "dHSIC"
0.26 8 "cross" "dHSIC"
0.216 9 "cross" "dHSIC"
0.156 10 "cross" "dHSIC"
0.104 11 "cross" "dHSIC"
0.098 12 "cross" "dHSIC"
0.114 13 "cross" "dHSIC"
0.062 14 "cross" "dHSIC"
0.076 15 "cross" "dHSIC"
0.116 16 "cross" "dHSIC"
0.07 17 "cross" "dHSIC"
0.084 18 "cross" "dHSIC"
0.072 19 "cross" "dHSIC"
0.058 20 "cross" "dHSIC"
0.04 21 "cross" "dHSIC"
0.064 22 "cross" "dHSIC"
0.042 23 "cross" "dHSIC"
0.056 24 "cross" "dHSIC"
0.088 25 "cross" "dHSIC"
0.054 26 "cross" "dHSIC"
0.066 27 "cross" "dHSIC"
0.074 28 "cross" "dHSIC"
0.05 29 "cross" "dHSIC"
0.06 30 "cross" "dHSIC"
0.998 1 "clusters" "dHSIC"
1 2 "clusters" "dHSIC"
0.994 3 "clusters" "dHSIC"
0.998 4 "clusters" "dHSIC"
0.994 5 "clusters" "dHSIC"
0.988 6 "clusters" "dHSIC"
0.992 7 "clusters" "dHSIC"
0.918 8 "clusters" "dHSIC"
0.884 9 "clusters" "dHSIC"
0.748 10 "clusters" "dHSIC"
0.524 11 "clusters" "dHSIC"
0.498 12 "clusters" "dHSIC"
0.402 13 "clusters" "dHSIC"
0.236 14 "clusters" "dHSIC"
0.134 15 "clusters" "dHSIC"
0.13 16 "clusters" "dHSIC"
0.102 17 "clusters" "dHSIC"
0.092 18 "clusters" "dHSIC"
0.058 19 "clusters" "dHSIC"
0.068 20 "clusters" "dHSIC"
0.058 21 "clusters" "dHSIC"
0.114 22 "clusters" "dHSIC"
0.03 23 "clusters" "dHSIC"
0.056 24 "clusters" "dHSIC"
0.08 25 "clusters" "dHSIC"
0.06 26 "clusters" "dHSIC"
0.026 27 "clusters" "dHSIC"
0.044 28 "clusters" "dHSIC"
0.034 29 "clusters" "dHSIC"
0.05 30 "clusters" "dHSIC"
0.988 1 "two parabola" "dHSIC"
0.958 2 "two parabola" "dHSIC"
0.926 3 "two parabola" "dHSIC"
0.842 4 "two parabola" "dHSIC"
0.534 5 "two parabola" "dHSIC"
0.412 6 "two parabola" "dHSIC"
0.344 7 "two parabola" "dHSIC"
0.216 8 "two parabola" "dHSIC"
0.138 9 "two parabola" "dHSIC"
0.086 10 "two parabola" "dHSIC"
0.148 11 "two parabola" "dHSIC"
0.078 12 "two parabola" "dHSIC"
0.09 13 "two parabola" "dHSIC"
0.11 14 "two parabola" "dHSIC"
0.076 15 "two parabola" "dHSIC"
0.06 16 "two parabola" "dHSIC"
0.096 17 "two parabola" "dHSIC"
0.08 18 "two parabola" "dHSIC"
0.042 19 "two parabola" "dHSIC"
0.08 20 "two parabola" "dHSIC"
0.068 21 "two parabola" "dHSIC"
0.086 22 "two parabola" "dHSIC"
0.046 23 "two parabola" "dHSIC"
0.054 24 "two parabola" "dHSIC"
0.02 25 "two parabola" "dHSIC"
0.052 26 "two parabola" "dHSIC"
0.054 27 "two parabola" "dHSIC"
0.038 28 "two parabola" "dHSIC"
0.066 29 "two parabola" "dHSIC"
0.092 30 "two parabola" "dHSIC"
0.102 1 "spiral" "dHSIC"
0.124 2 "spiral" "dHSIC"
0.1 3 "spiral" "dHSIC"
0.074 4 "spiral" "dHSIC"
0.072 5 "spiral" "dHSIC"
0.104 6 "spiral" "dHSIC"
0.06 7 "spiral" "dHSIC"
0.082 8 "spiral" "dHSIC"
0.108 9 "spiral" "dHSIC"
0.062 10 "spiral" "dHSIC"
0.042 11 "spiral" "dHSIC"
0.042 12 "spiral" "dHSIC"
0.034 13 "spiral" "dHSIC"
0.04 14 "spiral" "dHSIC"
0.042 15 "spiral" "dHSIC"
0.056 16 "spiral" "dHSIC"
0.046 17 "spiral" "dHSIC"
0.042 18 "spiral" "dHSIC"
0.04 19 "spiral" "dHSIC"
0.054 20 "spiral" "dHSIC"
0.026 21 "spiral" "dHSIC"
0.034 22 "spiral" "dHSIC"
0.05 23 "spiral" "dHSIC"
0.018 24 "spiral" "dHSIC"
0.038 25 "spiral" "dHSIC"
0.06 26 "spiral" "dHSIC"
0.044 27 "spiral" "dHSIC"
0.034 28 "spiral" "dHSIC"
0.032 29 "spiral" "dHSIC"
0.052 30 "spiral" "dHSIC"
1 1 "linear" "SIT"
0.966 2 "linear" "SIT"
0.852 3 "linear" "SIT"
0.666 4 "linear" "SIT"
0.472 5 "linear" "SIT"
0.364 6 "linear" "SIT"
0.278 7 "linear" "SIT"
0.286 8 "linear" "SIT"
0.192 9 "linear" "SIT"
0.162 10 "linear" "SIT"
0.124 11 "linear" "SIT"
0.152 12 "linear" "SIT"
0.11 13 "linear" "SIT"
0.094 14 "linear" "SIT"
0.114 15 "linear" "SIT"
0.082 16 "linear" "SIT"
0.106 17 "linear" "SIT"
0.086 18 "linear" "SIT"
0.062 19 "linear" "SIT"
0.064 20 "linear" "SIT"
0.078 21 "linear" "SIT"
0.074 22 "linear" "SIT"
0.048 23 "linear" "SIT"
0.052 24 "linear" "SIT"
0.076 25 "linear" "SIT"
0.062 26 "linear" "SIT"
0.062 27 "linear" "SIT"
0.064 28 "linear" "SIT"
0.054 29 "linear" "SIT"
0.072 30 "linear" "SIT"
0.252 1 "quadratic" "SIT"
0.236 2 "quadratic" "SIT"
0.182 3 "quadratic" "SIT"
0.14 4 "quadratic" "SIT"
0.098 5 "quadratic" "SIT"
0.11 6 "quadratic" "SIT"
0.096 7 "quadratic" "SIT"
0.066 8 "quadratic" "SIT"
0.058 9 "quadratic" "SIT"
0.074 10 "quadratic" "SIT"
0.08 11 "quadratic" "SIT"
0.048 12 "quadratic" "SIT"
0.05 13 "quadratic" "SIT"
0.068 14 "quadratic" "SIT"
0.048 15 "quadratic" "SIT"
0.062 16 "quadratic" "SIT"
0.074 17 "quadratic" "SIT"
0.042 18 "quadratic" "SIT"
0.066 19 "quadratic" "SIT"
0.06 20 "quadratic" "SIT"
0.064 21 "quadratic" "SIT"
0.082 22 "quadratic" "SIT"
0.038 23 "quadratic" "SIT"
0.05 24 "quadratic" "SIT"
0.078 25 "quadratic" "SIT"
0.046 26 "quadratic" "SIT"
0.054 27 "quadratic" "SIT"
0.054 28 "quadratic" "SIT"
0.076 29 "quadratic" "SIT"
0.06 30 "quadratic" "SIT"
0.616 1 "cubic" "SIT"
0.69 2 "cubic" "SIT"
0.626 3 "cubic" "SIT"
0.496 4 "cubic" "SIT"
0.438 5 "cubic" "SIT"
0.358 6 "cubic" "SIT"
0.268 7 "cubic" "SIT"
0.242 8 "cubic" "SIT"
0.184 9 "cubic" "SIT"
0.228 10 "cubic" "SIT"
0.14 11 "cubic" "SIT"
0.136 12 "cubic" "SIT"
0.14 13 "cubic" "SIT"
0.082 14 "cubic" "SIT"
0.078 15 "cubic" "SIT"
0.08 16 "cubic" "SIT"
0.114 17 "cubic" "SIT"
0.126 18 "cubic" "SIT"
0.086 19 "cubic" "SIT"
0.1 20 "cubic" "SIT"
0.068 21 "cubic" "SIT"
0.082 22 "cubic" "SIT"
0.072 23 "cubic" "SIT"
0.082 24 "cubic" "SIT"
0.078 25 "cubic" "SIT"
0.072 26 "cubic" "SIT"
0.054 27 "cubic" "SIT"
0.066 28 "cubic" "SIT"
0.062 29 "cubic" "SIT"
0.05 30 "cubic" "SIT"
0.318 1 "sine period 1/2" "SIT"
0.248 2 "sine period 1/2" "SIT"
0.206 3 "sine period 1/2" "SIT"
0.15 4 "sine period 1/2" "SIT"
0.144 5 "sine period 1/2" "SIT"
0.16 6 "sine period 1/2" "SIT"
0.148 7 "sine period 1/2" "SIT"
0.078 8 "sine period 1/2" "SIT"
0.116 9 "sine period 1/2" "SIT"
0.08 10 "sine period 1/2" "SIT"
0.076 11 "sine period 1/2" "SIT"
0.068 12 "sine period 1/2" "SIT"
0.044 13 "sine period 1/2" "SIT"
0.072 14 "sine period 1/2" "SIT"
0.046 15 "sine period 1/2" "SIT"
0.064 16 "sine period 1/2" "SIT"
0.064 17 "sine period 1/2" "SIT"
0.044 18 "sine period 1/2" "SIT"
0.062 19 "sine period 1/2" "SIT"
0.04 20 "sine period 1/2" "SIT"
0.044 21 "sine period 1/2" "SIT"
0.082 22 "sine period 1/2" "SIT"
0.032 23 "sine period 1/2" "SIT"
0.064 24 "sine period 1/2" "SIT"
0.052 25 "sine period 1/2" "SIT"
0.072 26 "sine period 1/2" "SIT"
0.056 27 "sine period 1/2" "SIT"
0.05 28 "sine period 1/2" "SIT"
0.05 29 "sine period 1/2" "SIT"
0.05 30 "sine period 1/2" "SIT"
0.082 1 "sine period 1/8" "SIT"
0.074 2 "sine period 1/8" "SIT"
0.064 3 "sine period 1/8" "SIT"
0.086 4 "sine period 1/8" "SIT"
0.05 5 "sine period 1/8" "SIT"
0.032 6 "sine period 1/8" "SIT"
0.086 7 "sine period 1/8" "SIT"
0.058 8 "sine period 1/8" "SIT"
0.062 9 "sine period 1/8" "SIT"
0.042 10 "sine period 1/8" "SIT"
0.022 11 "sine period 1/8" "SIT"
0.086 12 "sine period 1/8" "SIT"
0.062 13 "sine period 1/8" "SIT"
0.03 14 "sine period 1/8" "SIT"
0.058 15 "sine period 1/8" "SIT"
0.08 16 "sine period 1/8" "SIT"
0.086 17 "sine period 1/8" "SIT"
0.064 18 "sine period 1/8" "SIT"
0.052 19 "sine period 1/8" "SIT"
0.052 20 "sine period 1/8" "SIT"
0.056 21 "sine period 1/8" "SIT"
0.04 22 "sine period 1/8" "SIT"
0.046 23 "sine period 1/8" "SIT"
0.062 24 "sine period 1/8" "SIT"
0.046 25 "sine period 1/8" "SIT"
0.038 26 "sine period 1/8" "SIT"
0.062 27 "sine period 1/8" "SIT"
0.056 28 "sine period 1/8" "SIT"
0.054 29 "sine period 1/8" "SIT"
0.058 30 "sine period 1/8" "SIT"
0.902 1 "x^(1/4)" "SIT"
0.486 2 "x^(1/4)" "SIT"
0.338 3 "x^(1/4)" "SIT"
0.218 4 "x^(1/4)" "SIT"
0.108 5 "x^(1/4)" "SIT"
0.11 6 "x^(1/4)" "SIT"
0.082 7 "x^(1/4)" "SIT"
0.076 8 "x^(1/4)" "SIT"
0.114 9 "x^(1/4)" "SIT"
0.052 10 "x^(1/4)" "SIT"
0.054 11 "x^(1/4)" "SIT"
0.078 12 "x^(1/4)" "SIT"
0.066 13 "x^(1/4)" "SIT"
0.054 14 "x^(1/4)" "SIT"
0.064 15 "x^(1/4)" "SIT"
0.092 16 "x^(1/4)" "SIT"
0.066 17 "x^(1/4)" "SIT"
0.058 18 "x^(1/4)" "SIT"
0.076 19 "x^(1/4)" "SIT"
0.06 20 "x^(1/4)" "SIT"
0.08 21 "x^(1/4)" "SIT"
0.038 22 "x^(1/4)" "SIT"
0.036 23 "x^(1/4)" "SIT"
0.044 24 "x^(1/4)" "SIT"
0.038 25 "x^(1/4)" "SIT"
0.064 26 "x^(1/4)" "SIT"
0.06 27 "x^(1/4)" "SIT"
0.078 28 "x^(1/4)" "SIT"
0.056 29 "x^(1/4)" "SIT"
0.066 30 "x^(1/4)" "SIT"
0.014 1 "circle" "SIT"
0.03 2 "circle" "SIT"
0.03 3 "circle" "SIT"
0.024 4 "circle" "SIT"
0.038 5 "circle" "SIT"
0.018 6 "circle" "SIT"
0.044 7 "circle" "SIT"
0.024 8 "circle" "SIT"
0.04 9 "circle" "SIT"
0.036 10 "circle" "SIT"
0.03 11 "circle" "SIT"
0.026 12 "circle" "SIT"
0.04 13 "circle" "SIT"
0.018 14 "circle" "SIT"
0.042 15 "circle" "SIT"
0.026 16 "circle" "SIT"
0.034 17 "circle" "SIT"
0.024 18 "circle" "SIT"
0.054 19 "circle" "SIT"
0.044 20 "circle" "SIT"
0.042 21 "circle" "SIT"
0.05 22 "circle" "SIT"
0.03 23 "circle" "SIT"
0.018 24 "circle" "SIT"
0.036 25 "circle" "SIT"
0.03 26 "circle" "SIT"
0.032 27 "circle" "SIT"
0.05 28 "circle" "SIT"
0.056 29 "circle" "SIT"
0.022 30 "circle" "SIT"
0.73 1 "step" "SIT"
0.316 2 "step" "SIT"
0.186 3 "step" "SIT"
0.138 4 "step" "SIT"
0.112 5 "step" "SIT"
0.08 6 "step" "SIT"
0.056 7 "step" "SIT"
0.068 8 "step" "SIT"
0.064 9 "step" "SIT"
0.05 10 "step" "SIT"
0.046 11 "step" "SIT"
0.038 12 "step" "SIT"
0.05 13 "step" "SIT"
0.064 14 "step" "SIT"
0.082 15 "step" "SIT"
0.026 16 "step" "SIT"
0.042 17 "step" "SIT"
0.06 18 "step" "SIT"
0.064 19 "step" "SIT"
0.07 20 "step" "SIT"
0.07 21 "step" "SIT"
0.084 22 "step" "SIT"
0.05 23 "step" "SIT"
0.05 24 "step" "SIT"
0.066 25 "step" "SIT"
0.04 26 "step" "SIT"
0.074 27 "step" "SIT"
0.052 28 "step" "SIT"
0.048 29 "step" "SIT"
0.056 30 "step" "SIT"
0.296 1 "cross" "SIT"
0.194 2 "cross" "SIT"
0.298 3 "cross" "SIT"
0.266 4 "cross" "SIT"
0.202 5 "cross" "SIT"
0.15 6 "cross" "SIT"
0.156 7 "cross" "SIT"
0.15 8 "cross" "SIT"
0.07 9 "cross" "SIT"
0.09 10 "cross" "SIT"
0.082 11 "cross" "SIT"
0.126 12 "cross" "SIT"
0.1 13 "cross" "SIT"
0.07 14 "cross" "SIT"
0.064 15 "cross" "SIT"
0.086 16 "cross" "SIT"
0.066 17 "cross" "SIT"
0.054 18 "cross" "SIT"
0.068 19 "cross" "SIT"
0.048 20 "cross" "SIT"
0.074 21 "cross" "SIT"
0.036 22 "cross" "SIT"
0.082 23 "cross" "SIT"
0.062 24 "cross" "SIT"
0.074 25 "cross" "SIT"
0.054 26 "cross" "SIT"
0.052 27 "cross" "SIT"
0.046 28 "cross" "SIT"
0.038 29 "cross" "SIT"
0.058 30 "cross" "SIT"
0.254 1 "clusters" "SIT"
0.29 2 "clusters" "SIT"
0.274 3 "clusters" "SIT"
0.21 4 "clusters" "SIT"
0.174 5 "clusters" "SIT"
0.244 6 "clusters" "SIT"
0.256 7 "clusters" "SIT"
0.114 8 "clusters" "SIT"
0.186 9 "clusters" "SIT"
0.258 10 "clusters" "SIT"
0.154 11 "clusters" "SIT"
0.202 12 "clusters" "SIT"
0.092 13 "clusters" "SIT"
0.112 14 "clusters" "SIT"
0.07 15 "clusters" "SIT"
0.062 16 "clusters" "SIT"
0.068 17 "clusters" "SIT"
0.09 18 "clusters" "SIT"
0.052 19 "clusters" "SIT"
0.062 20 "clusters" "SIT"
0.05 21 "clusters" "SIT"
0.104 22 "clusters" "SIT"
0.06 23 "clusters" "SIT"
0.05 24 "clusters" "SIT"
0.052 25 "clusters" "SIT"
0.044 26 "clusters" "SIT"
0.048 27 "clusters" "SIT"
0.06 28 "clusters" "SIT"
0.036 29 "clusters" "SIT"
0.074 30 "clusters" "SIT"
0.266 1 "two parabola" "SIT"
0.286 2 "two parabola" "SIT"
0.168 3 "two parabola" "SIT"
0.202 4 "two parabola" "SIT"
0.132 5 "two parabola" "SIT"
0.15 6 "two parabola" "SIT"
0.096 7 "two parabola" "SIT"
0.118 8 "two parabola" "SIT"
0.084 9 "two parabola" "SIT"
0.07 10 "two parabola" "SIT"
0.102 11 "two parabola" "SIT"
0.096 12 "two parabola" "SIT"
0.082 13 "two parabola" "SIT"
0.082 14 "two parabola" "SIT"
0.07 15 "two parabola" "SIT"
0.058 16 "two parabola" "SIT"
0.062 17 "two parabola" "SIT"
0.062 18 "two parabola" "SIT"
0.068 19 "two parabola" "SIT"
0.082 20 "two parabola" "SIT"
0.062 21 "two parabola" "SIT"
0.058 22 "two parabola" "SIT"
0.056 23 "two parabola" "SIT"
0.058 24 "two parabola" "SIT"
0.036 25 "two parabola" "SIT"
0.058 26 "two parabola" "SIT"
0.078 27 "two parabola" "SIT"
0.036 28 "two parabola" "SIT"
0.094 29 "two parabola" "SIT"
0.072 30 "two parabola" "SIT"
0.11 1 "spiral" "SIT"
0.084 2 "spiral" "SIT"
0.126 3 "spiral" "SIT"
0.074 4 "spiral" "SIT"
0.06 5 "spiral" "SIT"
0.104 6 "spiral" "SIT"
0.048 7 "spiral" "SIT"
0.05 8 "spiral" "SIT"
0.1 9 "spiral" "SIT"
0.078 10 "spiral" "SIT"
0.052 11 "spiral" "SIT"
0.062 12 "spiral" "SIT"
0.066 13 "spiral" "SIT"
0.056 14 "spiral" "SIT"
0.048 15 "spiral" "SIT"
0.064 16 "spiral" "SIT"
0.036 17 "spiral" "SIT"
0.042 18 "spiral" "SIT"
0.046 19 "spiral" "SIT"
0.038 20 "spiral" "SIT"
0.056 21 "spiral" "SIT"
0.026 22 "spiral" "SIT"
0.042 23 "spiral" "SIT"
0.04 24 "spiral" "SIT"
0.048 25 "spiral" "SIT"
0.076 26 "spiral" "SIT"
0.044 27 "spiral" "SIT"
0.038 28 "spiral" "SIT"
0.058 29 "spiral" "SIT"
0.058 30 "spiral" "SIT"
